dataset:   breast-cancer.npz
request: 9132 {u'default': False, u'output': 1.0, u'query_id': 40632}
latency:  0.00453901290894
request: 9133 {u'default': False, u'output': 1.0, u'query_id': 40633}
latency:  0.00262999534607
request: 9134 {u'default': False, u'output': 0.0, u'query_id': 40634}
latency:  0.00307393074036
request: 9135 {u'default': False, u'output': 0.0, u'query_id': 40635}
latency:  0.00291514396667
request: 9136 {u'default': False, u'output': 1.0, u'query_id': 40636}
latency:  0.00224089622498
request: 9137 {u'default': False, u'output': 0.0, u'query_id': 40637}
latency:  0.00248789787292
request: 9138 {u'default': False, u'output': 1.0, u'query_id': 40638}
latency:  0.00243306159973
request: 9139 {u'default': False, u'output': 1.0, u'query_id': 40639}
latency:  0.00357604026794
request: 9140 {u'default': False, u'output': 0.0, u'query_id': 40640}
latency:  0.00292205810547
request: 9141 {u'default': False, u'output': 0.0, u'query_id': 40641}
latency:  0.00227093696594
request: 9142 {u'default': False, u'output': 0.0, u'query_id': 40642}
latency:  0.00248908996582
request: 9143 {u'default': False, u'output': 1.0, u'query_id': 40643}
latency:  0.00243997573853
request: 9144 {u'default': False, u'output': 1.0, u'query_id': 40644}
latency:  0.00263810157776
request: 9145 {u'default': False, u'output': 1.0, u'query_id': 40645}
latency:  0.001797914505
request: 9146 {u'default': False, u'output': 1.0, u'query_id': 40646}
latency:  0.00439095497131
request: 9147 {u'default': False, u'output': 0.0, u'query_id': 40647}
latency:  0.00274705886841
request: 9148 {u'default': False, u'output': 1.0, u'query_id': 40648}
latency:  0.00272798538208
request: 9149 {u'default': False, u'output': 1.0, u'query_id': 40649}
latency:  0.00276803970337
request: 9150 {u'default': False, u'output': 1.0, u'query_id': 40650}
latency:  0.0022828578949
request: 9151 {u'default': False, u'output': 0.0, u'query_id': 40651}
latency:  0.00204300880432
request: 9152 {u'default': False, u'output': 0.0, u'query_id': 40652}
latency:  0.00201392173767
request: 9153 {u'default': False, u'output': 1.0, u'query_id': 40653}
latency:  0.00238680839539
request: 9154 {u'default': False, u'output': 1.0, u'query_id': 40654}
latency:  0.00215196609497
request: 9155 {u'default': False, u'output': 1.0, u'query_id': 40655}
latency:  0.00192594528198
request: 9156 {u'default': False, u'output': 0.0, u'query_id': 40656}
latency:  0.0041389465332
request: 9157 {u'default': False, u'output': 1.0, u'query_id': 40657}
latency:  0.00240898132324
request: 9158 {u'default': False, u'output': 0.0, u'query_id': 40658}
latency:  0.00193905830383
request: 9159 {u'default': False, u'output': 0.0, u'query_id': 40659}
latency:  0.0026547908783
request: 9160 {u'default': False, u'output': 1.0, u'query_id': 40660}
latency:  0.00254702568054
request: 9161 {u'default': False, u'output': 0.0, u'query_id': 40661}
latency:  0.00265121459961
request: 9162 {u'default': False, u'output': 1.0, u'query_id': 40662}
latency:  0.00177001953125
request: 9163 {u'default': False, u'output': 0.0, u'query_id': 40663}
latency:  0.00278306007385
request: 9164 {u'default': False, u'output': 1.0, u'query_id': 40664}
latency:  0.00224208831787
request: 9165 {u'default': False, u'output': 0.0, u'query_id': 40665}
latency:  0.00182294845581
request: 9166 {u'default': False, u'output': 1.0, u'query_id': 40666}
latency:  0.00187397003174
request: 9167 {u'default': False, u'output': 1.0, u'query_id': 40667}
latency:  0.00166296958923
request: 9168 {u'default': False, u'output': 0.0, u'query_id': 40668}
latency:  0.00233697891235
request: 9169 {u'default': False, u'output': 1.0, u'query_id': 40669}
latency:  0.00282216072083
request: 9170 {u'default': False, u'output': 1.0, u'query_id': 40670}
latency:  0.00182890892029
request: 9171 {u'default': False, u'output': 1.0, u'query_id': 40671}
latency:  0.00184893608093
request: 9172 {u'default': False, u'output': 1.0, u'query_id': 40672}
latency:  0.00185918807983
request: 9173 {u'default': False, u'output': 1.0, u'query_id': 40673}
latency:  0.00179409980774
request: 9174 {u'default': False, u'output': 1.0, u'query_id': 40674}
latency:  0.00434422492981
request: 9175 {u'default': False, u'output': 1.0, u'query_id': 40675}
latency:  0.00343489646912
request: 9176 {u'default': False, u'output': 1.0, u'query_id': 40676}
latency:  0.00353503227234
request: 9177 {u'default': False, u'output': 1.0, u'query_id': 40677}
latency:  0.00300693511963
request: 9178 {u'default': False, u'output': 1.0, u'query_id': 40678}
latency:  0.0039279460907
request: 9179 {u'default': False, u'output': 0.0, u'query_id': 40679}
latency:  0.00300884246826
request: 9180 {u'default': False, u'output': 0.0, u'query_id': 40680}
latency:  0.00225400924683
request: 9181 {u'default': False, u'output': 0.0, u'query_id': 40681}
latency:  0.00184512138367
request: 9182 {u'default': False, u'output': 0.0, u'query_id': 40682}
latency:  0.00267791748047
request: 9183 {u'default': False, u'output': 1.0, u'query_id': 40683}
latency:  0.00368213653564
request: 9184 {u'default': False, u'output': 0.0, u'query_id': 40684}
latency:  0.00306916236877
request: 9185 {u'default': False, u'output': 1.0, u'query_id': 40685}
latency:  0.00264596939087
request: 9186 {u'default': False, u'output': 1.0, u'query_id': 40686}
latency:  0.00259685516357
request: 9187 {u'default': False, u'output': 0.0, u'query_id': 40687}
latency:  0.00500917434692
request: 9188 {u'default': False, u'output': 0.0, u'query_id': 40688}
latency:  0.00340914726257
request: 9189 {u'default': False, u'output': 1.0, u'query_id': 40689}
latency:  0.00346422195435
request: 9190 {u'default': False, u'output': 1.0, u'query_id': 40690}
latency:  0.00296187400818
request: 9191 {u'default': False, u'output': 1.0, u'query_id': 40691}
latency:  0.00264000892639
request: 9192 {u'default': False, u'output': 1.0, u'query_id': 40692}
latency:  0.00197410583496
request: 9193 {u'default': False, u'output': 1.0, u'query_id': 40693}
latency:  0.00284814834595
request: 9194 {u'default': False, u'output': 1.0, u'query_id': 40694}
latency:  0.00322294235229
request: 9195 {u'default': False, u'output': 1.0, u'query_id': 40695}
latency:  0.00213599205017
request: 9196 {u'default': False, u'output': 0.0, u'query_id': 40696}
latency:  0.0053699016571
request: 9197 {u'default': False, u'output': 1.0, u'query_id': 40697}
latency:  0.0028669834137
request: 9198 {u'default': False, u'output': 1.0, u'query_id': 40698}
latency:  0.00331997871399
request: 9199 {u'default': False, u'output': 1.0, u'query_id': 40699}
latency:  0.00233602523804
request: 9200 {u'default': False, u'output': 1.0, u'query_id': 40700}
latency:  0.00189399719238
request: 9201 {u'default': False, u'output': 1.0, u'query_id': 40701}
latency:  0.00281095504761
request: 9202 {u'default': False, u'output': 1.0, u'query_id': 40702}
latency:  0.00194597244263
request: 9203 {u'default': False, u'output': 1.0, u'query_id': 40703}
latency:  0.00393414497375
request: 9204 {u'default': False, u'output': 0.0, u'query_id': 40704}
latency:  0.00339794158936
request: 9205 {u'default': False, u'output': 1.0, u'query_id': 40705}
latency:  0.00209403038025
request: 9206 {u'default': False, u'output': 1.0, u'query_id': 40706}
latency:  0.00235891342163
request: 9207 {u'default': False, u'output': 1.0, u'query_id': 40707}
latency:  0.00230312347412
request: 9208 {u'default': False, u'output': 1.0, u'query_id': 40708}
latency:  0.00215077400208
request: 9209 {u'default': False, u'output': 1.0, u'query_id': 40709}
latency:  0.00292682647705
request: 9210 {u'default': False, u'output': 1.0, u'query_id': 40710}
latency:  0.00297999382019
request: 9211 {u'default': False, u'output': 1.0, u'query_id': 40711}
latency:  0.00342607498169
request: 9212 {u'default': False, u'output': 1.0, u'query_id': 40712}
latency:  0.00207185745239
request: 9213 {u'default': False, u'output': 0.0, u'query_id': 40713}
latency:  0.0019850730896
request: 9214 {u'default': False, u'output': 1.0, u'query_id': 40714}
latency:  0.00222492218018
request: 9215 {u'default': False, u'output': 1.0, u'query_id': 40715}
latency:  0.00242185592651
request: 9216 {u'default': False, u'output': 1.0, u'query_id': 40716}
latency:  0.00200986862183
request: 9217 {u'default': False, u'output': 0.0, u'query_id': 40717}
latency:  0.00181889533997
request: 9218 {u'default': False, u'output': 0.0, u'query_id': 40718}
latency:  0.00205087661743
request: 9219 {u'default': False, u'output': 1.0, u'query_id': 40719}
latency:  0.00329995155334
request: 9220 {u'default': False, u'output': 0.0, u'query_id': 40720}
latency:  0.00223112106323
request: 9221 {u'default': False, u'output': 1.0, u'query_id': 40721}
latency:  0.00188708305359
request: 9222 {u'default': False, u'output': 0.0, u'query_id': 40722}
latency:  0.00190401077271
request: 9223 {u'default': False, u'output': 1.0, u'query_id': 40723}
latency:  0.0028178691864
request: 9224 {u'default': False, u'output': 1.0, u'query_id': 40724}
latency:  0.00306510925293
request: 9225 {u'default': False, u'output': 1.0, u'query_id': 40725}
latency:  0.00350213050842
request: 9226 {u'default': False, u'output': 1.0, u'query_id': 40726}
latency:  0.00490498542786
request: 9227 {u'default': False, u'output': 1.0, u'query_id': 40727}
latency:  0.00371098518372
request: 9228 {u'default': False, u'output': 1.0, u'query_id': 40728}
latency:  0.00218892097473
request: 9229 {u'default': False, u'output': 0.0, u'query_id': 40729}
latency:  0.00274205207825
request: 9230 {u'default': False, u'output': 0.0, u'query_id': 40730}
latency:  0.00182700157166
request: 9231 {u'default': False, u'output': 0.0, u'query_id': 40731}
latency:  0.001877784729
request: 9232 {u'default': False, u'output': 1.0, u'query_id': 40732}
latency:  0.00193119049072
request: 9233 {u'default': False, u'output': 0.0, u'query_id': 40733}
latency:  0.00208306312561
request: 9234 {u'default': False, u'output': 1.0, u'query_id': 40734}
latency:  0.00256419181824
request: 9235 {u'default': False, u'output': 1.0, u'query_id': 40735}
latency:  0.00348591804504
request: 9236 {u'default': False, u'output': 1.0, u'query_id': 40736}
latency:  0.00275588035583
request: 9237 {u'default': False, u'output': 1.0, u'query_id': 40737}
latency:  0.00201392173767
request: 9238 {u'default': False, u'output': 0.0, u'query_id': 40738}
latency:  0.00333189964294
request: 9239 {u'default': False, u'output': 0.0, u'query_id': 40739}
latency:  0.00372409820557
request: 9240 {u'default': False, u'output': 1.0, u'query_id': 40740}
latency:  0.00199103355408
request: 9241 {u'default': False, u'output': 1.0, u'query_id': 40741}
latency:  0.00270199775696
request: 9242 {u'default': False, u'output': 1.0, u'query_id': 40742}
latency:  0.00187492370605
request: 9243 {u'default': False, u'output': 1.0, u'query_id': 40743}
latency:  0.00181698799133
request: 9244 {u'default': False, u'output': 0.0, u'query_id': 40744}
latency:  0.00245714187622
request: 9245 {u'default': False, u'output': 1.0, u'query_id': 40745}
latency:  0.00411200523376
request: 9246 {u'default': False, u'output': 0.0, u'query_id': 40746}
latency:  0.00207185745239
request: 9247 {u'default': False, u'output': 1.0, u'query_id': 40747}
latency:  0.00249409675598
request: 9248 {u'default': False, u'output': 1.0, u'query_id': 40748}
latency:  0.00264096260071
request: 9249 {u'default': False, u'output': 0.0, u'query_id': 40749}
latency:  0.00280690193176
request: 9250 {u'default': False, u'output': 1.0, u'query_id': 40750}
latency:  0.00251793861389
request: 9251 {u'default': False, u'output': 1.0, u'query_id': 40751}
latency:  0.00404906272888
request: 9252 {u'default': False, u'output': 1.0, u'query_id': 40752}
latency:  0.00412702560425
request: 9253 {u'default': False, u'output': 1.0, u'query_id': 40753}
latency:  0.00310897827148
request: 9254 {u'default': False, u'output': 0.0, u'query_id': 40754}
latency:  0.00207495689392
request: 9255 {u'default': False, u'output': 1.0, u'query_id': 40755}
latency:  0.0022029876709
request: 9256 {u'default': False, u'output': 1.0, u'query_id': 40756}
latency:  0.00186491012573
request: 9257 {u'default': False, u'output': 1.0, u'query_id': 40757}
latency:  0.00214195251465
request: 9258 {u'default': False, u'output': 1.0, u'query_id': 40758}
latency:  0.0018470287323
request: 9259 {u'default': False, u'output': 0.0, u'query_id': 40759}
latency:  0.00197887420654
request: 9260 {u'default': False, u'output': 0.0, u'query_id': 40760}
latency:  0.00325512886047
request: 9261 {u'default': False, u'output': 1.0, u'query_id': 40761}
latency:  0.00276708602905
request: 9262 {u'default': False, u'output': 1.0, u'query_id': 40762}
latency:  0.00238299369812
request: 9263 {u'default': False, u'output': 1.0, u'query_id': 40763}
latency:  0.00308108329773
request: 9264 {u'default': False, u'output': 0.0, u'query_id': 40764}
latency:  0.00251698493958
request: 9265 {u'default': False, u'output': 0.0, u'query_id': 40765}
latency:  0.00205183029175
request: 9266 {u'default': False, u'output': 0.0, u'query_id': 40766}
latency:  0.00225400924683
request: 9267 {u'default': False, u'output': 1.0, u'query_id': 40767}
latency:  0.00217700004578
request: 9268 {u'default': False, u'output': 0.0, u'query_id': 40768}
latency:  0.00216293334961
request: 9269 {u'default': False, u'output': 0.0, u'query_id': 40769}
latency:  0.00282406806946
request: 9270 {u'default': False, u'output': 0.0, u'query_id': 40770}
latency:  0.00199389457703
request: 9271 {u'default': False, u'output': 1.0, u'query_id': 40771}
latency:  0.00328683853149
request: 9272 {u'default': False, u'output': 1.0, u'query_id': 40772}
latency:  0.00187802314758
request: 9273 {u'default': False, u'output': 1.0, u'query_id': 40773}
latency:  0.00270795822144
request: 9274 {u'default': False, u'output': 1.0, u'query_id': 40774}
latency:  0.00272083282471
request: 9275 {u'default': False, u'output': 1.0, u'query_id': 40775}
latency:  0.00193500518799
request: 9276 {u'default': False, u'output': 1.0, u'query_id': 40776}
latency:  0.00198006629944
request: 9277 {u'default': False, u'output': 0.0, u'query_id': 40777}
latency:  0.0026969909668
request: 9278 {u'default': False, u'output': 0.0, u'query_id': 40778}
latency:  0.00335907936096
request: 9279 {u'default': False, u'output': 1.0, u'query_id': 40779}
latency:  0.00212907791138
request: 9280 {u'default': False, u'output': 1.0, u'query_id': 40780}
latency:  0.00457501411438
request: 9281 {u'default': False, u'output': 0.0, u'query_id': 40781}
latency:  0.00276398658752
request: 9282 {u'default': False, u'output': 1.0, u'query_id': 40782}
latency:  0.00272703170776
request: 9283 {u'default': False, u'output': 0.0, u'query_id': 40783}
latency:  0.00211811065674
request: 9284 {u'default': False, u'output': 1.0, u'query_id': 40784}
latency:  0.00207591056824
request: 9285 {u'default': False, u'output': 1.0, u'query_id': 40785}
latency:  0.00190591812134
request: 9286 {u'default': False, u'output': 1.0, u'query_id': 40786}
